1979.042	336.85	13.91055525	9.441333333333333	12.349583333333335
1980.042	338.90999999999997	14.102023500000001	9.38875	12.349583333333333
1981.042	340.11083333333335	14.087245583333335	9.146916666666668	12.14725
1982.042	340.8566666666666	13.907633083333337	9.525083333333336	12.467333333333334
1983.042	342.53	14.118540999999999	9.43025	12.353083333333332
1984.042	344.0733333333333	13.904949333333334	9.012083333333333	11.920416666666668
1985.042	345.53749999999997	13.844846416666664	9.10675	12.015916666666667
1986.042	346.9683333333334	13.930168833333333	9.294833333333335	12.224499999999999
1987.042	348.68333333333334	14.067025083333334	9.69975	12.251083333333332
1988.042	351.15916666666664	14.146242666666668	10.082333333333334	12.177249999999999
1989.042	352.78416666666664	13.996787833333334	9.93275	11.98675
1990.042	354.055	14.231484416666666	9.667750000000002	11.716500000000002
1991.042	355.3933333333334	14.199869	9.743083333333333	11.770249999999999
1992.042	356.09	13.962706333333335	10.098583333333334	12.121083333333337
1993.042	356.8333333333333	13.988781416666669	9.809333333333333	11.94525
1994.042	358.3283333333334	14.027571083333333	9.990333333333334	12.032166666666667
1995.042	360.1716666666666	14.217785333333333	9.427666666666665	11.437916666666665
1996.042	361.93250000000006	14.074237666666669	9.80075	11.850333333333332
1997.042	363.0466666666666	14.187826333333334	9.617083333333333	11.689833333333334
1998.042	365.6975	14.396251249999999	9.626583333333333	11.780416666666667
1999.042	367.79583333333335	14.135442500000002	9.695333333333332	11.712583333333333
2000.042	368.965	14.128911333333333	9.457083333333332	11.518833333333333
2001.042	370.57333333333344	14.248004250000001	9.568583333333333	11.62191666666667
2002.042	372.58750000000003	14.388404749999998	9.356666666666667	11.38575
2003.042	375.1508333333333	14.337790750000002	9.2895	11.419083333333333
2004.042	376.95249999999993	14.324149999999998	9.367833333333333	11.251416666666666
2005.042	378.98083333333335	14.447233000000002	9.019666666666666	10.927833333333334
2006.042	381.14833333333337	14.407689666666668	8.801333333333334	10.793999999999999
2007.042	382.8999999999999	14.431842916666668	8.459583333333333	10.499083333333333
2008.042	385.0208333333333	14.271883249999997	9.234500000000002	10.990249999999998
2009.042	386.4975	14.396980333333332	9.235416666666666	10.955666666666666
2010.042	388.75666666666666	14.516144916666667	8.979833333333334	10.734250000000001
2011.042	390.63166666666666	14.354829666666667	8.775166666666667	10.507499999999999
2012.042	392.65000000000003	14.41078216666667	8.663666666666666	10.41925
2013.042	395.3983333333333	14.425277583333335	9.239583333333332	10.920499999999999
2014.042	397.345	14.472525083333332	9.105833333333333	10.812666666666667
2015.042	399.64916666666676	14.597773666666667	8.920250000000001	10.588583333333334
2016.042	403.06166666666667	14.827637333333334	8.325083333333334	10.176166666666665
2017.042	405.21666666666664	14.712058833333336	8.706583333333334	10.415416666666665
2018.042	407.61083333333335	14.638738000000002	8.755833333333333	10.377916666666666
2019.042	410.0716666666667	14.753303666666667	8.589	10.226583333333332
2020.042	412.4433333333334	14.828982916666668	8.490166666666665	10.164833333333334
2021.042	414.70416666666665	14.637867916666666	8.869833333333332	10.575000000000001
2022.042	417.0725	14.676606249999999	8.963166666666666	10.684833333333335
2023.042	419.3083333333334	14.92432258333333	8.733916666666666	10.491749999999998
