1988.792	8.110504166666667
1989.792	8.113379166666666
1990.792	8.1133
1991.792	8.107475
1992.792	8.10665
1993.792	8.110991666666669
1994.792	8.102758333333332
1995.792	8.099958333333333
1996.792	8.097358333333334
1997.792	8.097458333333334
1998.792	8.095533333333334
1999.792	8.083812499999999
2000.792	8.086816666666666
2001.792	8.086791666666667
2002.792	8.090874999999999
2003.792	8.091933333333332
2004.792	8.086979166666667
2005.792	8.088033333333334
2006.792	8.080679166666668
2007.792	8.077458333333334
2008.792	8.0791625
2009.792	8.079041666666667
2010.792	8.078075
2011.792	8.071479166666666
2012.792	8.065825
2013.792	8.0719875
2014.792	8.066683333333332
2015.792	8.068591666666665
2016.792	8.061950000000001
2017.792	8.065925000000002
2018.792	8.056391666666668
2019.792	8.051941666666666
2020.792	8.054866666666667
