2003.625	372.94	16.181763	4.517	6.936	8.0829
2003.708	373.11	16.1575	4.048	6.116	
2003.792	374.39	15.520181	5.982	7.848	8.0873
2003.875	375.67	14.550451	8.569	10.125	8.0884
2003.958	376.53	13.333045	10.803	12.588	8.1134
2004.042	377.21	12.84282	12.263	14.026	8.0967
2004.125	377.73	12.400176	12.941	14.914	8.1096
2004.208	378.16	12.756578	12.993	14.993	8.1244
2004.292	378.48	13.39796	12.163	13.987	8.0988
2004.375	378.4	14.34727	10.921	12.558	8.0878
2004.458	377.51	15.051334	9.236	11.447	8.0852
2004.542	375.96	15.889484	6.507	9.431	8.0701
2004.625	374.49	15.953155	4.672	6.855	8.071
2004.708	374.39	15.950004	4.391	5.984	8.0705
2004.792	375.73	15.406296	6.396	7.925	8.0836
2004.875	377.2	14.453116	8.955	10.343	8.0898
2004.958	378.17	13.441607	10.976	12.554	8.0992
2005.042	378.73	12.569768	11.922	13.661	
2005.125	379.27	12.589498	12.348	14.373	8.0963
2005.208	379.87	12.735534	12.742	14.687	8.1065
2005.292	380.32	13.497629	12.229	14.09	
2005.375	380.42	14.432102	10.878	12.911	8.0899
2005.458	379.6	15.331207	8.806	11.162	8.0809
2005.542	377.94	16.059366	5.901	8.649	8.0664
2005.625	376.73	16.314322	4.206	6.301	8.0751
2005.708	376.76	16.141184	4.068	5.504	8.0601
2005.792	378.07	15.57603	5.775	7.352	8.0777
2005.875	379.53	14.618258	8.797	10.216	8.0843
2005.958	380.53	13.501898	10.564	12.228	8.0888
2006.042	381.33	12.766566	11.651	13.466	8.1135
2006.125	381.95	12.398165	12.354	14.325	8.0953
2006.208	382.34	12.818922	12.516	14.421	8.1084
2006.292	382.67	13.397719	12.035	13.906	8.104
2006.375	382.63	14.291743	10.446	12.517	8.0901
2006.458	381.76	15.189911	8.409	10.92	8.0646
2006.542	380.07	16.064089	5.788	8.46	8.0804
2006.625	378.49	16.2323	4.31	6.496	8.0723
2006.708	378.63	16.182554	4.013	5.862	8.077
2006.792	380.08	15.494456	5.798	7.541	8.0679
2006.875	381.44	14.584331	8.126	9.659	8.0772
2006.958	382.39	13.47152	10.17	11.955	8.0908
2007.042	383.03	12.860763	11.861	13.703	
2007.125	383.55	12.805192	12.579	14.513	8.1047
