1978.833	9.037
1978.917	10.901
1979.000	12.406
1979.083	13.181
1979.167	13.208
1979.250	12.528
1979.333	11.109
1979.417	9.344
1979.500	6.692
1979.583	5.056
1979.667	4.583
1979.750	6.189
1979.833	8.367
1979.917	10.633
1980.000	11.938
1980.083	12.901
1980.167	12.99
1980.250	12.522
1980.333	10.964
1980.417	9.003
1980.500	6.535
1980.583	4.938
1980.667	4.871
1980.750	6.495
1980.833	8.727
1980.917	10.781
1981.000	11.907
1981.083	12.533
1981.167	12.714
1981.250	12.239
1981.333	10.991
1981.417	9.029
1981.500	6.313
1981.583	4.477
1981.667	4.439
1981.750	6.265
1981.833	8.313
1981.917	10.543
1982.000	12.192
1982.083	12.868
1982.167	13.066
1982.250	12.63
1982.333	11.169
1982.417	9.46
1982.500	6.87
1982.583	5.003
1982.667	4.435
1982.750	6.67
1982.833	9.059
1982.917	10.879
1983.000	12.01
1983.083	12.942
1983.167	12.928
1983.250	12.213
1983.333	10.868
1983.417	9.265
1983.500	6.856
1983.583	4.975
1983.667	4.703
1983.750	6.788
1983.833	8.986
1983.917	10.629
1984.000	11.683
1984.083	12.257
1984.167	12.555
1984.250	12.178
1984.333	10.88
1984.417	9.093
1984.500	6.297
1984.583	4.681
1984.667	4.106
1984.750	5.911
1984.833	8.235
1984.917	10.269
1985.000	11.695
1985.083	12.48
1985.167	12.748
1985.250	12.545
1985.333	11.246
1985.417	8.957
1985.500	5.988
1985.583	4.603
1985.667	4.232
1985.750	6.123
1985.833	8.424
1985.917	10.24
1986.000	11.882
1986.083	12.617
1986.167	12.721
1986.250	12.037
1986.333	10.702
1986.417	8.99
1986.500	6.621
1986.583	5.007
1986.667	4.72
1986.750	6.834
1986.833	8.873
1986.917	10.534
1987.000	11.897
1987.083	13.021
1987.167	12.83
1987.250	12.351
1987.333	10.968
1987.417	9.391
1987.500	6.551
1987.583	6.000
1987.667	5.641
1987.750	7.491
1987.833	9.734
1987.917	10.522
1988.000	12.019
1988.083	13.574
1988.167	13.903
1988.250	13.182
1988.333	11.413
1988.417	9.684
1988.500	7.007
1988.583	5.423
1988.667	5.362
1988.750	7.518
1988.833	9.911
1988.917	11.992
1989.000	13.179
1989.083	13.364
1989.167	13.213
1989.250	12.356
1989.333	11.35
1989.417	9.951
1989.500	7.329
1989.583	5.563
1989.667	4.863
1989.750	6.956
1989.833	9.463
1989.917	11.606
1990.000	12.805
1990.083	13.416
1990.167	13.506
1990.250	12.277
1990.333	10.902
1990.417	9.196
1990.500	6.522
1990.583	4.995
1990.667	4.545
1990.750	6.736
1990.833	9.644
1990.917	11.469
1991.000	12.568
1991.083	13.224
1991.167	13.42
1991.250	12.868
1991.333	11.499
1991.417	9.659
1991.500	6.761
1991.583	5.208
1991.667	4.513
1991.750	6.752
1991.833	9.252
1991.917	11.193
1992.000	12.614
1992.083	13.583
1992.167	13.483
1992.250	12.839
1992.333	11.427
1992.417	9.946
1992.500	7.217
1992.583	5.439
1992.667	5.426
1992.750	7.739
1992.833	9.748
1992.917	11.722
1993.000	12.926
1993.083	13.613
1993.167	13.775
1993.250	13.028
1993.333	11.415
1993.417	9.261
1993.500	6.279
1993.583	4.759
1993.667	4.577
1993.750	7.058
1993.833	9.545
1993.917	11.476
1994.000	12.875
1994.083	13.523
1994.167	13.55
1994.250	12.913
1994.333	11.658
1994.417	9.684
1994.500	6.923
1994.583	5.188
1994.667	5.13
1994.750	7.232
1994.833	9.715
1994.917	11.493
1995.000	12.785
1995.083	13.369
1995.167	13.339
1995.250	12.405
1995.333	10.902
1995.417	8.944
1995.500	6.156
1995.583	4.693
1995.667	4.428
1995.750	5.991
1995.833	9.032
1995.917	11.088
1996.000	12.152
1996.083	12.979
1996.167	12.904
1996.250	12.322
1996.333	11.284
1996.417	9.834
1996.500	7.438
1996.583	5.733
1996.667	5.623
1996.750	7.544
1996.833	8.765
1996.917	11.031
1997.000	12.395
1997.083	13.438
1997.167	13.303
1997.250	12.574
1997.333	11.236
1997.417	9.197
1997.500	6.501
1997.583	5.089
1997.667	4.892
1997.750	6.467
1997.833	9.071
1997.917	11.242
1998.000	12.806
1998.083	13.768
1998.167	13.574
1998.250	12.852
1998.333	11.398
1998.417	9.184
1998.500	6.449
1998.583	4.691
1998.667	4.297
1998.750	6.706
1998.833	8.884
1998.917	10.91
1999.000	12.602
1999.083	13.451
1999.167	13.54
1999.250	13.15
1999.333	11.665
1999.417	9.252
1999.500	6.554
1999.583	4.753
1999.667	4.292
1999.750	6.835
1999.833	9.256
1999.917	10.994
2000.000	12.304
2000.083	13.088
2000.167	13.167
2000.250	12.597
2000.333	11.244
2000.417	9.052
2000.500	6.385
2000.583	4.783
2000.667	4.347
2000.750	6.692
2000.833	8.866
2000.917	10.96
2001.000	12.354
2001.083	13.22
2001.167	13.641
2001.250	13.053
2001.333	11.383
2001.417	9.086
2001.500	6.285
2001.583	4.936
2001.667	4.586
2001.750	6.649
2001.833	9.077
2001.917	10.553
2002.000	12.261
2002.083	13.421
2002.167	13.42
2002.250	12.413
2002.333	11.158
2002.417	9.188
2002.500	6.439
2002.583	4.318
2002.667	4.029
2002.750	6.238
2002.833	8.752
2002.917	10.643
2003.000	12.289
2003.083	13.227
2003.167	13.425
2003.250	12.46
2003.333	10.888
2003.417	9.114
2003.500	6.152
2003.583	4.517
2003.667	4.048
2003.750	5.982
2003.833	8.569
2003.917	10.803
2004.000	12.263
2004.083	12.941
2004.167	12.993
2004.250	12.163
2004.333	10.921
2004.417	9.236
2004.500	6.507
2004.583	4.672
2004.667	4.391
2004.750	6.396
2004.833	8.955
2004.917	10.976
2005.000	11.922
2005.083	12.348
2005.167	12.742
2005.250	12.229
2005.333	10.878
2005.417	8.806
2005.500	5.901
2005.583	4.206
2005.667	4.068
2005.750	5.775
2005.833	8.797
2005.917	10.564
2006.000	11.651
2006.083	12.354
2006.167	12.516
2006.250	12.035
2006.333	10.446
2006.417	8.409
2006.500	5.788
2006.583	4.31
2006.667	4.013
2006.750	5.798
2006.833	8.126
2006.917	10.17
2007.000	11.861
2007.083	12.579
2007.167	12.56
2007.250	11.826
2007.333	10.765
2007.417	8.212
2007.500	5.13
2007.583	3.194
2007.667	2.819
2007.750	4.331
2007.833	8.06
2007.917	10.178
2008.000	12.297
2008.083	13.209
2008.167	13.534
2008.250	12.776
2008.333	11.249
2008.417	8.854
2008.500	6.058
2008.583	3.787
2008.667	3.258
2008.750	5.772
2008.833	9.049
