11.115	1989.875
13.387	1989.958
14.783	1990.042
15.578	1990.125
15.867	1990.208
14.650	1990.292
13.226	1990.375
11.641	1990.458
9.247	1990.542
6.797	1990.625
6.143	1990.708
8.485	1990.792
11.075	1990.875
13.106	1990.958
14.364	1991.042
15.249	1991.125
15.416	1991.208
14.860	1991.292
13.473	1991.375
12.108	1991.458
9.514	1991.542
7.415	1991.625
6.473	1991.708
8.541	1991.792
10.885	1991.875
12.945	1991.958
14.643	1992.042
15.462	1992.125
15.481	1992.208
14.677	1992.292
13.216	1992.375
12.147	1992.458
10.323	1992.542
7.925	1992.625
7.474	1992.708
9.319	1992.792
11.379	1992.875
13.407	1992.958
14.896	1993.042
15.686	1993.125
15.813	1993.208
15.077	1993.292
13.368	1993.375
11.871	1993.458
9.476	1993.542
7.335	1993.625
6.397	1993.708
8.786	1993.792
11.319	1993.875
13.319	1993.958
14.730	1994.042
15.562	1994.125
15.554	1994.208
14.888	1994.292
13.624	1994.375
12.016	1994.458
9.925	1994.542
7.639	1994.625
7.138	1994.708
8.915	1994.792
11.123	1994.875
13.272	1994.958
14.586	1995.042
15.226	1995.125
15.260	1995.208
14.449	1995.292
12.972	1995.375
11.440	1995.458
8.987	1995.542
6.744	1995.625
6.080	1995.708
7.829	1995.792
10.761	1995.875
12.921	1995.958
14.181	1996.042
15.155	1996.125
15.123	1996.208
14.216	1996.292
13.094	1996.375
12.084	1996.458
10.164	1996.542
8.180	1996.625
7.583	1996.708
9.161	1996.792
10.402	1996.875
12.861	1996.958
14.417	1997.042
15.437	1997.125
15.467	1997.208
14.563	1997.292
13.177	1997.375
11.738	1997.458
9.411	1997.542
7.285	1997.625
6.686	1997.708
8.337	1997.792
10.684	1997.875
13.076	1997.958
14.721	1998.042
15.746	1998.125
15.598	1998.208
14.892	1998.292
13.590	1998.375
11.706	1998.458
9.415	1998.542
7.509	1998.625
6.536	1998.708
8.452	1998.792
10.441	1998.875
12.759	1998.958
14.359	1999.042
15.309	1999.125
15.398	1999.208
15.084	1999.292
13.751	1999.375
11.779	1999.458
9.488	1999.542
7.226	1999.625
6.117	1999.708
8.603	1999.792
10.796	1999.875
12.641	1999.958
14.220	2000.042
15.141	2000.125
15.225	2000.208
14.558	2000.292
13.153	2000.375
11.665	2000.458
9.513	2000.542
7.168	2000.625
6.246	2000.708
8.379	2000.792
10.321	2000.875
12.637	2000.958
14.203	2001.042
15.211	2001.125
15.516	2001.208
14.857	2001.292
13.510	2001.375
11.456	2001.458
9.070	2001.542
7.461	2001.625
6.732	2001.708
8.298	2001.792
10.658	2001.875
12.491	2001.958
14.273	2002.042
15.342	2002.125
15.349	2002.208
14.299	2002.292
12.971	2002.375
11.583	2002.458
9.274	2002.542
6.599	2002.625
5.827	2002.708
8.162	2002.792
10.342	2002.875
12.608	2002.958
14.391	2003.042
15.193	2003.125
15.485	2003.208
14.512	2003.292
13.016	2003.375
11.604	2003.458
9.215	2003.542
6.936	2003.625
6.116	2003.708
7.848	2003.792
10.125	2003.875
12.588	2003.958
14.026	2004.042
14.914	2004.125
14.993	2004.208
13.987	2004.292
12.558	2004.375
11.447	2004.458
9.431	2004.542
6.855	2004.625
5.984	2004.708
7.925	2004.792
10.343	2004.875
12.554	2004.958
13.661	2005.042
14.373	2005.125
14.687	2005.208
14.090	2005.292
12.911	2005.375
11.162	2005.458
8.649	2005.542
6.301	2005.625
5.504	2005.708
7.352	2005.792
10.216	2005.875
12.228	2005.958
13.466	2006.042
14.325	2006.125
14.421	2006.208
13.906	2006.292
12.517	2006.375
10.920	2006.458
8.460	2006.542
6.496	2006.625
5.862	2006.708
7.541	2006.792
9.659	2006.875
11.955	2006.958
13.703	2007.042
14.513	2007.125
14.542	2007.208
13.845	2007.292
12.780	2007.375
11.220	2007.458
7.943	2007.542
5.342	2007.625
4.267	2007.708
6.040	2007.792
9.760	2007.875
12.034	2007.958
13.887	2008.042
14.953	2008.125
15.179	2008.208
14.352	2008.292
12.974	2008.375
11.208	2008.458
8.678	2008.542
5.913	2008.625
4.687	2008.708
7.350	2008.792
10.343	2008.875
12.359	2008.958
13.914	2009.042
14.812	2009.125
14.984	2009.208
14.496	2009.292
13.187	2009.375
11.320	2009.458
8.465	2009.542
6.136	2009.625
5.262	2009.708
6.920	2009.792
9.772	2009.875
12.200	2009.958
13.739	2010.042
14.581	2010.125
15.137	2010.208
14.659	2010.292
12.866	2010.375
10.585	2010.458
8.075	2010.542
5.875	2010.625
4.865	2010.708
6.984	2010.792
9.614	2010.875
11.831	2010.958
13.464	2011.042
14.363	2011.125
14.546	2011.208
14.108	2011.292
12.681	2011.375
10.749	2011.458
7.724	2011.542
5.503	2011.625
4.561	2011.708
6.465	2011.792
9.772	2011.875
12.154	2011.958
13.729	2012.042
14.553	2012.125
15.196	2012.208
14.626	2012.292
13.012	2012.375
10.674	2012.458
7.672	2012.542
4.723	2012.625
3.566	2012.708
5.886	2012.792
9.388	2012.875
12.006	2012.958
13.703	2013.042
14.723	2013.125
15.032	2013.208
14.299	2013.292
12.997	2013.375
11.360	2013.458
8.132	2013.542
6.014	2013.625
5.208	2013.708
7.455	2013.792
9.939	2013.875
12.184	2013.958
13.648	2014.042
14.418	2014.125
14.758	2014.208
14.088	2014.292
12.701	2014.375
11.033	2014.458
8.108	2014.542
6.078	2014.625
5.220	2014.708
7.232	2014.792
10.115	2014.875
12.353	2014.958
13.602	2015.042
14.401	2015.125
14.370	2015.208
13.893	2015.292
12.468	2015.375
10.879	2015.458
8.378	2015.542
5.599	2015.625
4.616	2015.708
6.966	2015.792
9.846	2015.875
12.045	2015.958
13.457	2016.042
14.203	2016.125
14.400	2016.208
13.681	2016.292
11.924	2016.375
10.413	2016.458
7.938	2016.542
5.371	2016.625
4.528	2016.708
6.082	2016.792
8.658	2016.875
11.459	2016.958
13.190	2017.042
14.120	2017.125
14.290	2017.208
13.753	2017.292
12.631	2017.375
10.756	2017.458
7.939	2017.542
5.481	2017.625
4.822	2017.708
6.767	2017.792
9.493	2017.875
11.743	2017.958
13.077	2018.042
13.967	2018.125
14.298	2018.208
13.696	2018.292
12.232	2018.375
10.778	2018.458
8.268	2018.542
5.615	2018.625
4.785	2018.708
6.134	2018.792
9.823	2018.875
11.862	2018.958
13.567	2019.042
14.394	2019.125
14.574	2019.208
13.434	2019.292
12.186	2019.375
10.594	2019.458
7.589	2019.542
5.026	2019.625
4.364	2019.708
5.735	2019.792
9.353	2019.875
11.903	2019.958
13.636	2020.042
14.642	2020.125
14.730	2020.208
13.621	2020.292
12.343	2020.375
10.593	2020.458
7.294	2020.542
5.070	2020.625
4.001	2020.708
5.334	2020.792
8.985	2020.875
11.729	2020.958
13.501	2021.042
14.390	2021.125
14.658	2021.208
13.792	2021.292
12.682	2021.375
10.765	2021.458
7.647	2021.542
5.715	2021.625
4.952	2021.708
6.816	2021.792
9.830	2021.875
12.152	2021.958
13.872	2022.042
14.612	2022.125
14.586	2022.208
13.986	2022.292
12.879	2022.375
10.875	2022.458
8.287	2022.542
5.950	2022.625
4.897	2022.708
6.657	2022.792
9.725	2022.875
11.892	2022.958
13.346	2023.042
14.176	2023.125
14.440	2023.208
13.992	2023.292
12.835	2023.375
10.963	2023.458
8.183	2023.542
5.566	2023.625
4.371	2023.708
6.367	2023.792
9.659	2023.875
12.003	2023.958
13.916	2024.042
14.607	2024.125
14.873	2024.208
14.125	2024.292
12.781	2024.375
